Préfecture,Arrondissement,Code Zone,Zone déchiffrée,Type de bien,État,Condition / Zonage,Prix Terrain au m² (DH),dist_education_min_m,dist_banque_min_m,dist_sante_min_m,dist_commerce_min_m,dist_transport_min_m,dist_environnement_min_m,nb_nuisance_500m,dist_nuisance_min_m,dist_autoroute_min_m,dist_voie_primaire_min_m,dist_voie_secondaire_min_m,dist_boulevard_principal,nb_axes_500m,dist_tram,nb_stations_1km,temps_transport_centre,temps_CFC,temps_Maarif,temps_SidiMaarouf,temps_port,nb_ecoles_1km,dist_ecole,densite_education,nb_sante_1km,dist_clinique,nb_restaurants_500m,nb_commerces_1km,nb_banques_1km,dist_mer,dist_parc,surface_verte_1km,nb_nuisance, Densite_pop_km2, Part_population_15_59_ans, Taille_de_ménage, Taux_activité, Taux_chômage, Part_salariés_parmi_actifs, Taux_analphabétisme, Part_population_niveau_études_supérieur, Taux_croissance
Ain Chock,Ain Chock,CS-AC14,"Quadruple délimité par Bd Taddart (Sud), Bd El Qods (Ouest), Axe Voirie AC05 (Nord) et Axe Voirie AC15 (Est) exception faite du GH Safa Tranche 1 : Lot Mandarona (Mandarouna), Jnane Californie, Les Ecoles Riad, Lycée Abdelkrim Khettabi",Maison,Neuf,,19500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC14,"Quadruple délimité par Bd Taddart (Sud), Bd El Qods (Ouest), Axe Voirie AC05 (Nord) et Axe Voirie AC15 (Est) exception faite du GH Safa Tranche 1 : Lot Mandarona (Mandarouna), Jnane Californie, Les Ecoles Riad, Lycée Abdelkrim Khettabi",Terrain ZV,Loti,Si ST >= 600 m2,8000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC14,"Quadruple délimité par Bd Taddart (Sud), Bd El Qods (Ouest), Axe Voirie AC05 (Nord) et Axe Voirie AC15 (Est) exception faite du GH Safa Tranche 1 : Lot Mandarona (Mandarouna), Jnane Californie, Les Ecoles Riad, Lycée Abdelkrim Khettabi",Terrain ZV,Loti,Si ST < 600 m2,10000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC14,"Quadruple délimité par Bd Taddart (Sud), Bd El Qods (Ouest), Axe Voirie AC05 (Nord) et Axe Voirie AC15 (Est) exception faite du GH Safa Tranche 1 : Lot Mandarona (Mandarouna), Jnane Californie, Les Ecoles Riad, Lycée Abdelkrim Khettabi",Terrain ZI,Loti,,19500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Villa,Ancien,,10500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Villa,Ancien,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Villa,Ancien,,10500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Villa,Récent,CS-AC15                                         PT : 12 000/PC,6000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Villa,Récent,,10500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Villa,Neuf,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Villa,Neuf,Si ST >= 600 m2,10500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Terrain ZV,Loti,Si ST < 600 m2,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Terrain ZV,Loti,,63.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Villa,Ancien,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Villa,Récent,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Villa,Neuf,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Appartement,Ancien,,9000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Appartement,Récent,,11000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Appartement,Neuf,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Maison,Ancien,,18500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Maison,Récent,,18500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Maison,Neuf,,18500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC16,"Hay Inara 1, Lot Dhar, Lot Arrachidiya, Lot Mehdia, Lot Imane, Cité Oued Al Makhazine",Terrain ZV,Loti,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC17,"Quadruple délimité par Axe Voirie AC05 (Sud), Bd El Qods (Ouest), Av. Dakhla (Nord) et Axe Voirie AC15 (Est) y compris le GH Safa Tranche 1 : Hay Chrifa, Lot El Omaria, Lot Mouna, Diyar Al Jadida, Souk Namoudaji Inara",Terrain ZI,Loti,<= à R+3,18500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC17,"Quadruple délimité par Axe Voirie AC05 (Sud), Bd El Qods (Ouest), Av. Dakhla (Nord) et Axe Voirie AC15 (Est) y compris le GH Safa Tranche 1 : Hay Chrifa, Lot El Omaria, Lot Mouna, Diyar Al Jadida, Souk Namoudaji Inara",Terrain ZI,Loti,> à R+3,23000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC17,"Quadruple délimité par Axe Voirie AC05 (Sud), Bd El Qods (Ouest), Av. Dakhla (Nord) et Axe Voirie AC15 (Est) y compris le GH Safa Tranche 1 : Hay Chrifa, Lot El Omaria, Lot Mouna, Diyar Al Jadida, Souk Namoudaji Inara",Villa,Ancien,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC17,"Quadruple délimité par Axe Voirie AC05 (Sud), Bd El Qods (Ouest), Av. Dakhla (Nord) et Axe Voirie AC15 (Est) y compris le GH Safa Tranche 1 : Hay Chrifa, Lot El Omaria, Lot Mouna, Diyar Al Jadida, Souk Namoudaji Inara",Villa,Récent,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC17,"Quadruple délimité par Axe Voirie AC05 (Sud), Bd El Qods (Ouest), Av. Dakhla (Nord) et Axe Voirie AC15 (Est) y compris le GH Safa Tranche 1 : Hay Chrifa, Lot El Omaria, Lot Mouna, Diyar Al Jadida, Souk Namoudaji Inara",Villa,Neuf,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC17,"Quadruple délimité par Axe Voirie AC05 (Sud), Bd El Qods (Ouest), Av. Dakhla (Nord) et Axe Voirie AC15 (Est) y compris le GH Safa Tranche 1 : Hay Chrifa, Lot El Omaria, Lot Mouna, Diyar Al Jadida, Souk Namoudaji Inara",Appartement,Ancien,,11000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC17,"Quadruple délimité par Axe Voirie AC05 (Sud), Bd El Qods (Ouest), Av. Dakhla (Nord) et Axe Voirie AC15 (Est) y compris le GH Safa Tranche 1 : Hay Chrifa, Lot El Omaria, Lot Mouna, Diyar Al Jadida, Souk Namoudaji Inara",Appartement,Récent,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC17,"Quadruple délimité par Axe Voirie AC05 (Sud), Bd El Qods (Ouest), Av. Dakhla (Nord) et Axe Voirie AC15 (Est) y compris le GH Safa Tranche 1 : Hay Chrifa, Lot El Omaria, Lot Mouna, Diyar Al Jadida, Souk Namoudaji Inara",Appartement,Neuf,,13500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC17,"Quadruple délimité par Axe Voirie AC05 (Sud), Bd El Qods (Ouest), Av. Dakhla (Nord) et Axe Voirie AC15 (Est) y compris le GH Safa Tranche 1 : Hay Chrifa, Lot El Omaria, Lot Mouna, Diyar Al Jadida, Souk Namoudaji Inara",Maison,Ancien,,19500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC17,"Quadruple délimité par Axe Voirie AC05 (Sud), Bd El Qods (Ouest), Av. Dakhla (Nord) et Axe Voirie AC15 (Est) y compris le GH Safa Tranche 1 : Hay Chrifa, Lot El Omaria, Lot Mouna, Diyar Al Jadida, Souk Namoudaji Inara",Maison,Récent,,19500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC17,"Quadruple délimité par Axe Voirie AC05 (Sud), Bd El Qods (Ouest), Av. Dakhla (Nord) et Axe Voirie AC15 (Est) y compris le GH Safa Tranche 1 : Hay Chrifa, Lot El Omaria, Lot Mouna, Diyar Al Jadida, Souk Namoudaji Inara",Maison,Neuf,,19500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC17,"Quadruple délimité par Axe Voirie AC05 (Sud), Bd El Qods (Ouest), Av. Dakhla (Nord) et Axe Voirie AC15 (Est) y compris le GH Safa Tranche 1 : Hay Chrifa, Lot El Omaria, Lot Mouna, Diyar Al Jadida, Souk Namoudaji Inara",Terrain ZV,Loti,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC18,"Quadruple délimité par Bd Taddart (Sud), Axe voirie AC03 (Ouest), Axe Voirie AC02 (Nord) et Bd Al Qods (Est) à l'exception du GH Nour : Lot Oulad Taleb, Coopérative Echaraf, Mosquée Mokhtar Soussi, Rce Jardins de Majorelle",Terrain ZI,Loti,<= à R+3,19500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC18,"Quadruple délimité par Bd Taddart (Sud), Axe voirie AC03 (Ouest), Axe Voirie AC02 (Nord) et Bd Al Qods (Est) à l'exception du GH Nour : Lot Oulad Taleb, Coopérative Echaraf, Mosquée Mokhtar Soussi, Rce Jardins de Majorelle",Terrain ZI,Loti,> à R+3,23000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC18,"Quadruple délimité par Bd Taddart (Sud), Axe voirie AC03 (Ouest), Axe Voirie AC02 (Nord) et Bd Al Qods (Est) à l'exception du GH Nour : Lot Oulad Taleb, Coopérative Echaraf, Mosquée Mokhtar Soussi, Rce Jardins de Majorelle",Appartement,Ancien,,11000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC18,"Quadruple délimité par Bd Taddart (Sud), Axe voirie AC03 (Ouest), Axe Voirie AC02 (Nord) et Bd Al Qods (Est) à l'exception du GH Nour : Lot Oulad Taleb, Coopérative Echaraf, Mosquée Mokhtar Soussi, Rce Jardins de Majorelle",Appartement,Récent,,12000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC18,"Quadruple délimité par Bd Taddart (Sud), Axe voirie AC03 (Ouest), Axe Voirie AC02 (Nord) et Bd Al Qods (Est) à l'exception du GH Nour : Lot Oulad Taleb, Coopérative Echaraf, Mosquée Mokhtar Soussi, Rce Jardins de Majorelle",Appartement,Neuf,,13500.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC18,"Quadruple délimité par Bd Taddart (Sud), Axe voirie AC03 (Ouest), Axe Voirie AC02 (Nord) et Bd Al Qods (Est) à l'exception du GH Nour : Lot Oulad Taleb, Coopérative Echaraf, Mosquée Mokhtar Soussi, Rce Jardins de Majorelle",Appartement sécurisé,Ancien,,13000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC18,"Quadruple délimité par Bd Taddart (Sud), Axe voirie AC03 (Ouest), Axe Voirie AC02 (Nord) et Bd Al Qods (Est) à l'exception du GH Nour : Lot Oulad Taleb, Coopérative Echaraf, Mosquée Mokhtar Soussi, Rce Jardins de Majorelle",Appartement sécurisé,Récent,,15000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
Ain Chock,Ain Chock,CS-AC18,"Quadruple délimité par Bd Taddart (Sud), Axe voirie AC03 (Ouest), Axe Voirie AC02 (Nord) et Bd Al Qods (Est) à l'exception du GH Nour : Lot Oulad Taleb, Coopérative Echaraf, Mosquée Mokhtar Soussi, Rce Jardins de Majorelle",Appartement sécurisé,Neuf,,16000.0,268.0,124.0,311.0,225.0,279.0,119.0,2.0,403.0,1666.0,286.0,286.0,286.0,10.0,1700.0,0.0,10.6,14.8,15.9,7.9,20.0,17.0,268.0,5.41,11.0,385.0,7.0,4.0,12.0,7245.0,119.0,37230.0,6.0,9514,62.3,3.7,45.8,16.6,68.5,11.1,22.4,-0.8
